Protein.Group	Protein.Names	Genes	First.Protein.Description	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run1_GK18_rep1_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run2_GK21_rep2_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run5_GK17_rep3_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run8_GK22_rep4_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run15_GK5_rep5_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run16_GK12_rep6_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run17_GK15_rep7_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run18_GK8_rep8_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run20_GK11_rep9_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run21_GK7_rep10_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run26_GK16_rep11_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run27_GK14_rep12_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run29_GK20_rep13_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run30_GK10_rep14_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run32_GK4_rep15_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run33_GK3_rep16_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run34_GK9_rep17_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run35_GK13_rep18_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run36_GK6_rep19_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run40_GK19_rep20_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run3_GL8_rep1_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run4_GL7_rep2_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run6_GL3_rep3_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run7_GL14_rep4_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run9_GL11_rep5_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run10_GL15_rep6_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run11_GL18_rep7_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run12_GL5_rep8_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run13_GL20_rep9_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run14_GL13_rep10_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run19_GL16_rep11_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run22_GL10_rep12_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run23_GL17_rep13_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run24_GL12_rep14_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run25_GL19_rep15_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run28_GL6_rep16_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run31_GL22_rep17_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run37_GL21_rep18_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run38_GL9_rep19_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run39_GL4_rep20_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_K562_lib_blo1run10_GN8_rep10_ch1_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_K562_lib_blo1run9_GN8_rep9_ch2_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_K562_lib_blo1run8_GN8_rep8_ch1_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_K562_lib_blo1run7_GN8_rep7_ch2_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_K562_lib_blo1run6_GN8_rep6_ch1_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_K562_lib_blo1run5_GN7_rep5_ch2_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_K562_lib_blo1run4_GN7_rep4_ch1_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_K562_lib_blo1run3_GN7_rep3_ch2_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_K562_lib_blo1run2_GN7_rep2_ch1_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_K562_lib_blo1run1_GN7_rep1_ch2_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_Hela_lib_blo1run10_GN5_rep10_ch1_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_Hela_lib_blo1run9_GN5_rep9_ch2_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_Hela_lib_blo1run8_GN5_rep8_ch1_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_Hela_lib_blo1run7_GN5_rep7_ch2_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_Hela_lib_blo1run6_GN5_rep6_ch1_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_Hela_lib_blo1run5_GN4_rep5_ch2_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_Hela_lib_blo1run4_GN4_rep4_ch1_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_Hela_lib_blo1run3_GN4_rep3_ch2_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_Hela_lib_blo1run2_GN4_rep2_ch1_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_Hela_lib_blo1run1_GN4_rep1_ch2_DIAwet10ng.raw
P78537	BL1S1_HUMAN	BLOC1S1	Biogenesis of lysosome-related organelles complex 1 subunit 1	270872		179845	232525	172243	159764			144035					356615		307189	383835	302224					268103			318141			210364					353269	217299		280359	258153	238719		220972	262199	265621	175986	207453	246301	251300	310844	216294	242620	267135	330292	272047	311863	270547	276713	286064	296778	272472	327346
P78540	ARGI2_HUMAN	ARG2	Arginase-2, mitochondrial																						141922																				6769.68						4307.38	5356.68			2713.87	2602.56	3363.57	4202.2	2684.91	2510.59	2922.05	4268.83	2773.97
P78549	NTH_HUMAN	NTHL1	Endonuclease III-like protein 1									149796																																136597	128490	134407	134208	148808	112461	147670	126639	147551	127497	66696.8	40167.6	62621.7	70629.5	54679.6	55625.3	53587.4	55254.5	65313.1	57227.5
P78559	MAP1A_HUMAN	MAP1A	Microtubule-associated protein 1A	1.73242e+06																								3.22481e+06			4.71293e+06									1.44698e+06	1.15685e+06				224108	140170	386358	284943	98488.7	136571	260388	304816		524315	544451	534568	522573	509458	545456	516739	583938	566393	556616
P78563	RED1_HUMAN	ADARB1	Double-stranded RNA-specific editase 1			161267											108672				79023.2	238603																						168483	163130	131320	149643	158373	171814	169010	203272	144320	175561				54176.2		25937			36364.9	28040.5
P79522	PRR3_HUMAN	PRR3	Proline-rich protein 3			56955.7																																						71315.1	59997.7	55597				74128.4	47203		51545.4	119591	125950	136194	103694	114975	97299.9	111046	110937	85419.3	137158
P80217	IN35_HUMAN	IFI35	Interferon-induced 35 kDa protein													285057			160701					1.33349e+06		451926		1.79233e+06				547210		1.0474e+06			452783				562286			330076	502950	338699	429441	283057	388905	476520	368631	339186	401711	219265	217899	185830	184339	237385	184669	202966	183647	140791	210308
P80303	NUCB2_HUMAN	NUCB2	Nucleobindin-2	1.13451e+06			1.76761e+06	572963				411145			1.06172e+06	1.03532e+06	916640		887154		817823			1.25238e+06				1.49502e+06				1.10366e+06		1.00448e+06	748745		1.53643e+06				775793		772489	762701	623192	660192	554259	744105	470435	665163	651522	613288	588817	390458	402462	297511	385721	290580	358733	335602	496401	284984	283134
P80370	DLK1_HUMAN	DLK1	Protein delta homolog 1																																						611952																						
P80723	BASP1_HUMAN	BASP1	Brain acid soluble protein 1	1.96059e+07	1.62026e+07	1.17186e+07	1.58396e+07	1.72078e+07	5.82042e+06	1.42178e+07	1.63577e+07	1.9369e+07	1.54041e+07	1.76569e+07	1.87659e+07	1.35968e+07	1.78697e+07	1.19298e+07	2.25366e+07	2.56923e+07	1.75342e+07	1.87187e+07	6.43264e+06	484235	2.30881e+06	1.7892e+06	704863	266669				551527		1.31947e+06	519188	961873	2.3765e+06	624912	7.30954e+06		135292			8.81206e+06	7.50177e+06	7.43746e+06	7.32636e+06	7.62568e+06	9.1236e+06	7.96511e+06	7.30303e+06	8.21082e+06	8.02357e+06		719732								
P81605	DCD_HUMAN	DCD	Dermcidin	2.76964e+07	4.00989e+07	1.94508e+07	1.82897e+07	2.65974e+07	2.85431e+07	4.23826e+07	5.68807e+07	1.11018e+07	3.26204e+07	4.19655e+07	3.23483e+07	3.60207e+07	3.01157e+07	7.81046e+07	4.91181e+07	3.57684e+07	1.75141e+07	4.15456e+07	3.85953e+07	3.52025e+07	8.0733e+07	8.32685e+07	4.62287e+07	4.44818e+07	5.13581e+07	6.29213e+07	6.43327e+07	3.38622e+07	5.43954e+07	2.9327e+07	3.39893e+07	4.51725e+07	6.85957e+07	5.94962e+07	5.68141e+07	7.89086e+07	1.56111e+07	3.74389e+07	8.63681e+07																				
P81877	SSBP2_HUMAN	SSBP2	Single-stranded DNA-binding protein 2																																																22128.7	14543.1		48240.1	40278	52978	37496.1	56283	51909.1	42914	51210.6	59740.9	45330.1
P82094	TMF1_HUMAN	TMF1	TATA element modulatory factor		550083			235110																													621000				300642			487590	390959	319306	241662	482924	366650	194675	299130	402460	352976	393719	396655	401764	460144	348279	489512	501095	479948	457043	391920
P82650	RT22_HUMAN	MRPS22	28S ribosomal protein S22, mitochondrial	923071	633966	1.12963e+06	1.20749e+06	555650	478365	930012		1.03863e+06	895842	524480	1.25899e+06	1.24365e+06	1.06423e+06	705120	894613	856580	1.38715e+06	858118	600343	1.70289e+06		1.97394e+06	741502	674249	2.57712e+06	2.08086e+06		1.97352e+06	726986	1.58581e+06	1.58876e+06	2.25596e+06	518243	2.29401e+06	1.24006e+06	990058	1.38263e+06	882295	1.45283e+06	1.35478e+06	1.21941e+06	1.37734e+06	1.05234e+06	1.46189e+06	1.47598e+06	1.73038e+06	1.11196e+06	1.4253e+06	1.47258e+06	2.04513e+06	1.95179e+06	1.7012e+06	1.91609e+06	1.91127e+06	1.8649e+06	1.9598e+06	1.72736e+06	1.93773e+06	2.09007e+06
P82663	RT25_HUMAN	MRPS25	28S ribosomal protein S25, mitochondrial																																										125465		151541		154501	121439	151993	119790		143076	204224	176364	87554.3	125902	151300	157094	113335	162678	125672
P82664	RT10_HUMAN	MRPS10	28S ribosomal protein S10, mitochondrial	223875			263798			405654		397780			408657	237021			371448		309937											459897	334828	533268		264328	366404				632643	737954		711824	423340	479408	501505	484269	474775	456461	474058	401748	497402	325353	374270	481252	473893	343501	339699	403735	353472	386713	357690
P82673	RT35_HUMAN	MRPS35	28S ribosomal protein S35, mitochondrial	366310			326507			358052				373301		496346					382177	279511						855504	584911												410665			682457	661395	601326	604309	534587	576781	553462	564769	697281	592237	457973	657856	491582	579414	521721	699541	495934	578302	464793	567346
P82675	RT05_HUMAN	MRPS5	28S ribosomal protein S5, mitochondrial	523413	691625		572830	608538			718568	528508		1.23657e+06	243089	439234	459745		431075		569568					553174	394614	615446				762614	1.01384e+06	738106	903264	540548	1.44434e+06			644474	833296	390088	826504	621738	616248	593905	615646	607964	576830	678980	478821	638385	605211	886511	813237	773702	790783	883155	896968	791190	817565	779871	869817
P82909	RT36_HUMAN	MRPS36	28S ribosomal protein S36, mitochondrial	1.21563e+06	1.06074e+06	1.8496e+06		1.4356e+06			867221	328582	611575	1.74865e+06		1.77642e+06		1.94459e+06	1.73342e+06		503398	1.37921e+06		1.23572e+06	2.67549e+06	2.30155e+06	1.52646e+06	337190		3.05818e+06		970446	1.04613e+06	1.20022e+06	2.02923e+06	1.46398e+06					472507	1.06536e+06		346446	938226	609321	732100		917551	654824	337731	501109	682461	486066	319334	552105	402192	430042	269155	543390	469886	545532	213077
P82912	RT11_HUMAN	MRPS11	28S ribosomal protein S11, mitochondrial		794955			112460				500837				491952		498628	736338	272521	556527	862971				278379	584141	829715	980057			540279	459795	654498	470222		580616		544844	1.07649e+06	653301	861470		148369	194967	208714	159028	162329	187010	260694	174236	183979	166666	280276	298880	301185	196021	267260	309157	297709	286197	184573	253384
P82914	RT15_HUMAN	MRPS15	28S ribosomal protein S15, mitochondrial	505016	1.04319e+06	580300	656694	567451	751590		717310	593673		990827		722643	814820		900218		786228	838563		307649		1.08935e+06	1.62631e+06	1.25985e+06	1.44828e+06		2.36355e+06	1.37406e+06	1.99953e+06	923341	727238	1.60557e+06	1.30143e+06	1.04132e+06	495335		575696	1.22568e+06	1.14287e+06	691786	894642	787450	780309	729905	1.0263e+06	741533	886052	710692	866964	1.03313e+06	811642	1.03707e+06	907250	962664	898672	1.04915e+06	1.05762e+06	982226	704049
P82921	RT21_HUMAN	MRPS21	28S ribosomal protein S21, mitochondrial								437681	420569				711041					325346	386305		463820				481868		196017				487737		792991					315317			270743	297615	308468	314774	307024	298614	333692	260800	289821	209230	267721	320581	254069	320900	284767	271888	304745	358315	272841	309528
P82930	RT34_HUMAN	MRPS34	28S ribosomal protein S34, mitochondrial	301174			550256	538768	836213			427954		1.07782e+06		632604	408108	1.51469e+06	195252		1.21692e+06	674417	790227	504364			622008				454089		694278	598238	2.0095e+06		862202		536791		315333	760168		543627	556683	509485	591366	327959	595840	607536	363702	425348	486878	499221	276248	448634	261341	502099	235398	562322	596618	459174	256131
P82932	RT06_HUMAN	MRPS6	28S ribosomal protein S6, mitochondrial				855394	879386			929911								435383	460809	540076	968550					827821				1.34913e+06	658168	902300		1.40412e+06					651505		660364		957952	848242	1.16195e+06	1.2037e+06	960068	1.4019e+06	1.10742e+06	849523	1.11648e+06	1.19002e+06	1.26311e+06	856606	1.40963e+06	961722	1.30289e+06	855989	1.31445e+06	1.45084e+06	1.29195e+06	928810
P82933	RT09_HUMAN	MRPS9	28S ribosomal protein S9, mitochondrial	437096												719299					279608	861836				993910						556821	419724		706989			1.5718e+06			742370			580220	578126	570952	614810	670955	637435	566162	701442	485243	651157	838053	768009	856509	838772	830553	853119	836498	766182	902547	759708
P82970	HMGN5_HUMAN	HMGN5	High mobility group nucleosome-binding domain-containing protein 5	1.19358e+06	1.63111e+06	1.32669e+06	1.45496e+06	1.31615e+06	1.96412e+06	903930	1.98736e+06	660866	882834	612062	3.12069e+06	2.64729e+06	1.14883e+06		368232	410500	1.24076e+06	1.63087e+06	2.03997e+06	354704		715067	357180	326713						318505			554848				424163		389167	1.76561e+06	1.82124e+06	1.72029e+06	1.81179e+06	1.56983e+06	1.67048e+06	1.97505e+06	1.91442e+06	1.54203e+06	2.09839e+06	643541	715808	676659	608028	627771	683779	610224	712774	561590	693153
P82979	SARNP_HUMAN	SARNP	SAP domain-containing ribonucleoprotein	4.2464e+06	3.75034e+06	3.45781e+06	2.95068e+06	3.47769e+06	3.91171e+06	3.34067e+06	3.8108e+06	3.70914e+06	3.62731e+06	4.27456e+06	4.99457e+06	4.01175e+06	3.89635e+06	3.9841e+06	3.82075e+06	4.69009e+06	4.61658e+06	3.81934e+06	4.75424e+06	5.27974e+06	6.62746e+06	4.7159e+06	4.57528e+06	4.77561e+06	4.13361e+06	4.17196e+06	4.0649e+06	6.31675e+06	4.68022e+06	5.29767e+06	4.77381e+06	3.86361e+06	4.85408e+06	5.05925e+06	6.68019e+06	5.16851e+06	5.07318e+06	5.69102e+06	5.2517e+06	3.87425e+06	3.65574e+06	3.73889e+06	4.02605e+06	3.68386e+06	4.07149e+06	3.91014e+06	3.75814e+06	3.82314e+06	3.6123e+06	3.67729e+06	3.81906e+06	4.30952e+06	4.17686e+06	3.97698e+06	3.89089e+06	3.84727e+06	4.3016e+06	3.72427e+06	3.92126e+06
P82980	RET5_HUMAN	RBP5	Retinol-binding protein 5																																																			147513	179947	175931	173478	145313	170361	162355	191547	170706	176655
P83111	LACTB_HUMAN	LACTB	Serine beta-lactamase-like protein LACTB, mitochondrial					289496													154010	135293						573586									392651							196288	230870	186646	248706	179072	212288	201548	147153	168441	231119	130899	183536	136990	152297	139401	150023	150559	166752	140480	155937
P83369	LSM11_HUMAN	LSM11	U7 snRNA-associated Sm-like protein LSm11																																									24951.7	20727.5		31634.4	23046.3	25525.4	30318.8	17772.3	22778.2	26312.5	29989.5	26177.7	26841.7	22274.4	22274.9	22294.7	20464.4	29079.1	22108.2	25032.2
P83436	COG7_HUMAN	COG7	Conserved oligomeric Golgi complex subunit 7	82325.4								57707.1										29102	64267.3					307959						127936										207038	188666	204122	210596	180156	274746	190706	195438	224434	207782	219253	245815	173604	216725	218780	503707	209057	524244	258647	521771
P83731	RL24_HUMAN	RPL24	60S ribosomal protein L24	9.21548e+06	1.54179e+07	1.61511e+07	1.40039e+07	1.17485e+07	1.55689e+07	1.49172e+07	1.50928e+07	1.71385e+07	2.03989e+07	1.77215e+07	1.15187e+07	1.31145e+07	1.91933e+07	1.34208e+07	1.50561e+07	1.51393e+07	1.61093e+07	1.37329e+07	1.03366e+07	1.45998e+07	6.73801e+06	1.49224e+07	1.09132e+07	1.14901e+07	1.56782e+07	9.94482e+06	4.16289e+06	1.38223e+07	1.28674e+07	1.22823e+07	1.33076e+07	3.82128e+06	8.13874e+06	1.59891e+07	8.34838e+06	1.6798e+07	1.59662e+07	1.26929e+07	1.70179e+07	2.40697e+07	2.18582e+07	2.46674e+07	2.31905e+07	2.36878e+07	1.97089e+07	2.28939e+07	2.1573e+07	2.24961e+07	2.20263e+07	4.58207e+06	4.96757e+06	4.42511e+06	4.80721e+06	4.64986e+06	5.07793e+06	4.31464e+06	4.7774e+06	4.31408e+06	5.12627e+06
P83876	TXN4A_HUMAN	TXNL4A	Thioredoxin-like protein 4A	596713		874806	579253		822198	712684	522113	800629		595058		489419					863266				566924							550925			902231			480870			562362	767770	288975	922170	1.01411e+06	1.09012e+06	964354	888974	848063	937884	943965	898021	842449	989317	990992	992255	1.04514e+06	982732	936695	1.0306e+06	981247	952843	985000
P83881	RL36A_HUMAN	RPL36A	60S ribosomal protein L36a	9.70823e+06	6.74527e+06	2.83348e+06	2.66955e+06	5.65697e+06	3.77951e+06	4.52168e+06		6.2909e+06	6.50313e+06	4.8392e+06	4.4219e+06	3.16202e+06	2.54072e+06	4.50731e+06	9.20369e+06	8.20844e+06	2.20385e+06	3.91185e+06	5.51526e+06			1.6815e+06	3.1334e+06	7.85491e+06					4.48685e+06				4.59167e+06	5.11456e+06		5.09023e+06	4.93898e+06	2.02546e+06	6.09349e+06	1.18508e+07	1.06453e+07	1.05394e+07	1.05559e+07	1.08633e+07	1.10245e+07	1.04326e+07	1.03495e+07	1.12091e+07	1.02729e+07	4.35074e+06	4.29235e+06	4.10669e+06	3.68921e+06	4.40858e+06	3.86991e+06	4.64511e+06	4.45562e+06	4.34648e+06	4.13633e+06
P83916	CBX1_HUMAN	CBX1	Chromobox protein homolog 1	1.04254e+06	1.2009e+06	824268	499907	485682	457709	558591		592924	667254		535587	760772	367467	809705			618090	633920				583211	1.79679e+06	428440		2.07875e+06	434905	643843	747408	688377	550164		1.34184e+06	624433	718975		713314	495468	580522	867995	820504	826139	855149	927170	1.01844e+06	786567	1.16896e+06	724586	1.12928e+06	985946	1.0968e+06	1.00592e+06	1.02411e+06	1.06657e+06	1.0014e+06	1.0405e+06	1.10062e+06	963997	1.09245e+06
P84022	SMAD3_HUMAN	SMAD3	Mothers against decapentaplegic homolog 3				389702																																		400046			119152	115284	98538.5	109704	136589	131675	189344	63855.5	220214	133333	189244	173449	216380	195434	200649	179206	206908	210787	207796	229446
P84085	ARF5_HUMAN	ARF5	ADP-ribosylation factor 5	1.80628e+06	1.7743e+06	2.31116e+06	2.34999e+06	2.30204e+06	2.11042e+06	2.41007e+06	1.74821e+06	2.52912e+06	2.35373e+06	1.9728e+06	1.99836e+06	2.50409e+06	2.12065e+06	1.0917e+06	1.99358e+06	1.65455e+06	2.61433e+06	1.86281e+06	1.90828e+06	1.20674e+06		1.61446e+06		2.08853e+06	1.22372e+06	1.73191e+06	1.48126e+06	2.54764e+06	1.91518e+06	1.5533e+06	1.36494e+06		1.78579e+06	2.10433e+06		1.55313e+06	2.11366e+06	1.68043e+06	1.30938e+06	1.82707e+06	1.76647e+06	1.92969e+06	1.74314e+06	1.79775e+06	1.74503e+06	1.62165e+06	1.72337e+06	1.87132e+06	1.80071e+06	2.36658e+06	2.34729e+06	2.27341e+06	2.15872e+06	2.55563e+06	2.39291e+06	2.34691e+06	2.69666e+06	2.40857e+06	2.37039e+06
P84090	ERH_HUMAN	ERH	Enhancer of rudimentary homolog	536322	515467		439974	503833	835264	596803		671609			601218	617394	595395			708645	508121	874689					953147		492196	1.00263e+06		1.07734e+06					621535		1.0107e+06	380520	312437	1.14856e+06	733145	990766	1.28019e+06	1.32307e+06	1.33002e+06	1.02991e+06	1.06598e+06	956384	1.13717e+06	973152	1.30654e+06	1.03865e+06	882986	1.11798e+06	865878	1.04199e+06	845678	1.00102e+06	1.22695e+06	782894	761401
P84095	RHOG_HUMAN	RHOG	Rho-related GTP-binding protein RhoG		654562	836067	475806	698838	717467	627992	1.33789e+06	635668	1.08058e+06		393174	1.07842e+06	966930	661322	795334	852471	799209	313416	615325	3.29534e+06	797531	2.50212e+06	1.66075e+06	5.7324e+06	1.5758e+06	1.99986e+06		2.52624e+06	1.76795e+06	1.79817e+06	2.87119e+06	2.05156e+06	2.70377e+06	2.62015e+06	2.04255e+06	1.97568e+06	1.80494e+06	1.9527e+06	3.15217e+06	1.46071e+06	1.50643e+06	1.31559e+06	1.56636e+06	1.52605e+06	1.35108e+06	1.26862e+06	1.28983e+06	1.48874e+06	1.37592e+06	1.55282e+06	1.56077e+06	1.50821e+06	1.55395e+06	1.48611e+06	1.62155e+06	1.61302e+06	1.67105e+06	1.57614e+06	1.74751e+06
P84098	RL19_HUMAN	RPL19	60S ribosomal protein L19	1.00488e+07	6.66878e+06	9.31441e+06	6.80903e+06	6.7969e+06	6.6822e+06	9.82554e+06	7.77708e+06	7.87387e+06	8.48765e+06	7.87673e+06	6.75332e+06	7.40034e+06	1.16396e+07	6.21456e+06	7.07802e+06	6.27805e+06	1.09425e+07	8.27142e+06	7.23213e+06	5.59634e+06	2.97867e+06	8.014e+06	3.7001e+06	8.05409e+06	8.73702e+06	8.21732e+06		9.134e+06	5.73579e+06	7.6039e+06	6.09515e+06	2.6893e+06	4.59256e+06	8.71663e+06	1.73713e+06	1.02059e+07	1.11059e+07	6.4291e+06	1.07217e+07	1.25772e+07	1.23108e+07	1.13279e+07	1.13432e+07	1.3872e+07	1.03649e+07	1.22919e+07	1.55922e+07	1.28521e+07	1.39447e+07	6.29635e+06	6.93805e+06	5.57793e+06	5.80581e+06	5.86348e+06	7.54671e+06	5.94138e+06	5.56821e+06	5.75252e+06	7.64569e+06
P84101	SERF2_HUMAN	SERF2	Small EDRK-rich factor 2																194650																									164536	76734.6	160000	86661.8	126093	114000	164996	76246.6	142791	102793	181196	199117	184464	174696	151608	169455	194441	117908	164497	157114
